filename,Site_Type,Site_Name,Site_Code,species_richness,Year,ACI_11k,ACI_24k,ADI,AEI,BI_11k,BI_24k,H,NDSI,NP_11k,NP_24k
TW2_SD08_20201218_061000-4,Restored,Taktauwa,TW_2,0,2021,116.5895,305.3261,2.302499,0.007142,1.24154,1.051521,0.9731311,0.5002241,29,60
TW2_SD08_20201218_061000-5,Restored,Taktauwa,TW_2,0,2021,115.7293,304.205,2.302539,0.004866,1.252296,1.045527,0.9725239,0.416535,22,54
TW2_SD08_20201218_061000-6,Restored,Taktauwa,TW_2,0,2021,113.8501,300.6763,2.302578,0.002023,0.8895066,0.6991431,0.9731186,0.5726175,25,57
TW2_SD08_20201218_062000-1,Restored,Taktauwa,TW_2,2,2021,114.5773,301.844,2.302577,0.002126,1.17638,0.993291,0.9721434,0.2478711,20,51
TW2_SD08_20201218_062000-2,Restored,Taktauwa,TW_2,2,2021,113.8805,300.6997,2.302358,0.011068,0.994741,0.7976629,0.967424,-0.3150561,19,50
TW2_SD08_20201218_062000-3,Restored,Taktauwa,TW_2,2,2021,114.8586,301.9167,2.302247,0.013533,1.363489,1.16149,0.9666675,-0.2572633,24,56
TW2_SD08_20201218_062000-4,Restored,Taktauwa,TW_2,1,2021,123.1367,314.5733,2.302245,0.013808,3.766904,2.697236,0.9689186,0.1068657,24,54
TW2_SD08_20201218_062000-5,Restored,Taktauwa,TW_2,2,2021,114.5578,301.5247,2.301915,0.019427,1.140883,1.027168,0.9672504,-0.5170325,25,58
TW2_SD08_20201218_062000-6,Restored,Taktauwa,TW_2,2,2021,114.9758,302.8382,2.302319,0.012486,1.231183,1.094873,0.9680897,-0.499064,27,60
TW2_SD08_20201218_065500-1,Restored,Taktauwa,TW_2,2,2021,117.4384,310.6329,2.302584,0.000945,1.367818,1.093436,0.9718439,0.6217054,23,56
TW2_SD08_20201218_065500-2,Restored,Taktauwa,TW_2,2,2021,116.3792,307.181,2.302441,0.009128,1.635215,1.330714,0.9561378,0.1281527,20,60
TW2_SD08_20201218_065500-3,Restored,Taktauwa,TW_2,2,2021,123.4866,319.1673,2.284583,0.101984,3.471809,2.573491,0.9364858,0.0208292,22,59
TW2_SD08_20201218_065500-4,Restored,Taktauwa,TW_2,1,2021,114.6609,302.9819,2.302059,0.017455,1.646215,1.426375,0.9347346,-0.1279168,23,57
TW2_SD08_20201218_065500-5,Restored,Taktauwa,TW_2,2,2021,114.8954,305.9844,2.301883,0.019397,1.643849,1.406275,0.9211243,-0.5579558,24,59
TW2_SD08_20201218_065500-6,Restored,Taktauwa,TW_2,2,2021,116.1083,303.6767,2.302088,0.016846,1.511728,1.274212,0.9344086,0.04687879,24,57
TW2_SD08_20201218_070000-1,Restored,Taktauwa,TW_2,2,2021,125.2958,319.5818,2.300226,0.036474,4.87668,4.107908,0.957154,0.8085991,20,52
TW2_SD08_20201218_070000-2,Restored,Taktauwa,TW_2,4,2021,117.0724,305.7341,2.302342,0.01145,2.40437,2.240284,0.9573862,0.8264245,19,50
TW2_SD08_20201218_070000-3,Restored,Taktauwa,TW_2,3,2021,117.3728,306.788,2.299968,0.037176,2.98816,2.676646,0.9601031,0.8981778,21,54
TW2_SD08_20201218_070000-4,Restored,Taktauwa,TW_2,3,2021,118.3292,308.3265,2.301267,0.027041,3.657339,3.297328,0.9643828,0.8861741,21,54
TW2_SD08_20201218_070000-5,Restored,Taktauwa,TW_2,1,2021,116.2891,305.4766,2.302394,0.009775,3.508862,2.954795,0.962578,0.8651246,22,57
TW2_SD08_20201218_070000-6,Restored,Taktauwa,TW_2,2,2021,114.7408,303.1429,2.301726,0.021372,2.566443,2.162566,0.9632577,0.8156225,20,57
TW2_SD08_20201218_071000-1,Restored,Taktauwa,TW_2,3,2021,117.0134,305.6349,2.302521,0.006008,2.151434,1.777937,0.966791,0.6209411,24,56
TW2_SD08_20201218_071000-2,Restored,Taktauwa,TW_2,3,2021,114.5873,301.9098,2.302551,0.004283,1.518635,1.110995,0.962746,0.6507427,22,56
TW2_SD08_20201218_071000-3,Restored,Taktauwa,TW_2,4,2021,116.3294,302.7021,2.302571,0.002838,2.394032,1.417211,0.9653548,0.6848352,21,54
TW2_SD08_20201218_071000-4,Restored,Taktauwa,TW_2,5,2021,117.7018,306.5695,2.302583,0.001094,2.622453,1.307893,0.9704015,0.6534401,23,58
TW2_SD08_20201218_071000-5,Restored,Taktauwa,TW_2,6,2021,116.4146,305.0462,2.302582,0.001391,2.055076,1.619533,0.9723988,0.6357169,19,50
TW2_SD08_20201218_071000-6,Restored,Taktauwa,TW_2,6,2021,120.2931,314.5797,2.30255,0.004694,2.671748,1.696998,0.9690041,0.4426642,23,55
TW2_SD08_20201219_053500-1,Restored,Taktauwa,TW_2,0,2021,113.5918,298.9561,2.302576,0.002291,0.7390392,0.5474996,0.9661995,0.6283135,23,51
TW2_SD08_20201219_053500-2,Restored,Taktauwa,TW_2,0,2021,113.5226,299.0104,2.302574,0.002408,0.9253308,0.7081009,0.9653234,0.6028874,27,59
TW2_SD08_20201219_053500-3,Restored,Taktauwa,TW_2,0,2021,113.8434,298.8036,2.302581,0.001504,0.8034596,0.5904645,0.9672271,0.6078437,23,58
TW2_SD08_20201219_053500-4,Restored,Taktauwa,TW_2,0,2021,113.1166,298.3988,2.30258,0.001708,0.717613,0.5530237,0.9681466,0.5906232,29,60
TW2_SD08_20201219_053500-5,Restored,Taktauwa,TW_2,0,2021,114.3223,299.3625,2.302579,0.001826,1.018084,0.8083068,0.9674879,0.3439856,24,55
TW2_SD08_20201219_053500-6,Restored,Taktauwa,TW_2,0,2021,113.9906,298.5859,2.302575,0.002386,0.9744095,0.7745639,0.9657835,0.2569574,23,59
TW2_SD08_20201219_054000-1,Restored,Taktauwa,TW_2,0,2021,113.6192,298.8953,2.302508,0.006531,1.02402,0.7762752,0.9568507,0.4584406,27,62
TW2_SD08_20201219_054000-2,Restored,Taktauwa,TW_2,0,2021,113.1224,298.7315,2.302565,0.003221,0.6965332,0.5414062,0.9613033,0.6366946,24,55
TW2_SD08_20201219_054000-3,Restored,Taktauwa,TW_2,0,2021,113.2548,298.5266,2.302141,0.015136,0.8964499,0.6542753,0.9508843,0.6389384,26,57
TW2_SD08_20201219_054000-4,Restored,Taktauwa,TW_2,0,2021,113.2077,298.4204,2.302534,0.005094,0.8174239,0.6199938,0.9553327,0.5910976,23,55
TW2_SD08_20201219_054000-5,Restored,Taktauwa,TW_2,0,2021,113.5575,298.6946,2.302465,0.007763,0.8307125,0.6154871,0.9553404,0.6395212,27,62
TW2_SD08_20201219_054000-6,Restored,Taktauwa,TW_2,0,2021,113.7354,299.4215,2.302507,0.006583,0.7784289,0.5799512,0.9573843,0.6383553,28,62
TW2_SD08_20201219_061000-1,Restored,Taktauwa,TW_2,1,2021,114.0661,300.3223,2.302527,0.005805,0.9648567,0.7663583,0.9496595,0.2490745,25,62
TW2_SD08_20201219_061000-2,Restored,Taktauwa,TW_2,1,2021,114.1165,298.7004,2.300103,0.03613,1.147248,0.933717,0.9548323,0.17491,22,56
TW2_SD08_20201219_061000-3,Restored,Taktauwa,TW_2,1,2021,113.4282,298.1016,2.299286,0.041575,0.7628089,0.5732584,0.9597798,0.604034,20,53
TW2_SD08_20201219_061000-4,Restored,Taktauwa,TW_2,2,2021,113.6659,298.2398,2.300201,0.034251,0.900591,0.7003124,0.9511517,0.3982029,22,51
TW2_SD08_20201219_061000-5,Restored,Taktauwa,TW_2,1,2021,113.8381,301.6418,2.296739,0.055013,1.268712,1.042885,0.9474169,-0.6765652,19,51
TW2_SD08_20201219_061000-6,Restored,Taktauwa,TW_2,1,2021,115.3045,301.5362,2.30187,0.019162,2.759495,2.546592,0.9518676,0.4859433,23,55
TW2_SD08_20201219_064000-1,Restored,Taktauwa,TW_2,2,2021,113.9747,299.1564,2.302384,0.010678,1.477035,1.183598,0.9500466,-0.001735921,21,53
TW2_SD08_20201219_064000-2,Restored,Taktauwa,TW_2,1,2021,114.2011,299.3839,2.30249,0.007088,1.559296,1.302287,0.9581605,0.2242987,25,57
TW2_SD08_20201219_064000-3,Restored,Taktauwa,TW_2,2,2021,112.9942,298.1617,2.302369,0.010766,1.563361,1.223533,0.9607369,0.01296436,25,58
TW2_SD08_20201219_064000-4,Restored,Taktauwa,TW_2,2,2021,114.5015,299.3619,2.302433,0.00908,1.742586,1.611455,0.956531,-0.1505799,23,55
TW2_SD08_20201219_064000-5,Restored,Taktauwa,TW_2,2,2021,113.9185,299.1586,2.302427,0.008906,1.29242,1.019421,0.9602491,0.1842425,21,52
TW2_SD08_20201219_064000-6,Restored,Taktauwa,TW_2,2,2021,113.5826,298.2211,2.302054,0.016978,1.159417,0.9311771,0.9542144,0.2090626,25,56
TW2_SD08_20201219_064500-1,Restored,Taktauwa,TW_2,0,2021,113.9796,298.6315,2.30233,0.011912,0.9899435,0.8095078,0.9452356,0.4556779,21,53
TW2_SD08_20201219_064500-2,Restored,Taktauwa,TW_2,0,2021,113.4,298.8435,2.302452,0.008397,0.9040913,0.7263071,0.949773,0.546456,24,54
TW2_SD08_20201219_064500-3,Restored,Taktauwa,TW_2,1,2021,113.2343,298.7973,2.302284,0.012931,1.316945,1.094985,0.9483628,0.2893899,22,54
TW2_SD08_20201219_064500-4,Restored,Taktauwa,TW_2,1,2021,113.7988,297.5603,2.30236,0.011163,1.382191,1.205288,0.9547228,-0.007870814,26,57
TW2_SD08_20201219_064500-5,Restored,Taktauwa,TW_2,0,2021,113.5451,299.306,2.3024,0.010268,1.231603,1.015169,0.952344,0.3376308,21,54
TW2_SD08_20201219_064500-6,Restored,Taktauwa,TW_2,0,2021,113.3057,298.8947,2.30232,0.01205,1.073773,0.8780952,0.9540501,0.5347399,27,56
TW2_SD08_20201219_071500-1,Restored,Taktauwa,TW_2,4,2021,116.7702,302.6576,2.30258,0.001719,2.30299,1.896665,0.9639124,0.559739,19,49
TW2_SD08_20201219_071500-2,Restored,Taktauwa,TW_2,4,2021,116.2641,302.1965,2.302576,0.002337,2.380927,2.221669,0.9656611,0.6433741,23,55
TW2_SD08_20201219_071500-3,Restored,Taktauwa,TW_2,4,2021,118.6499,303.3813,2.302497,0.007423,4.558258,4.376839,0.9610389,0.7670688,18,52
TW2_SD08_20201219_071500-4,Restored,Taktauwa,TW_2,4,2021,116.8321,301.6521,2.302508,0.007015,3.763688,3.57539,0.9631761,0.6273324,22,50
TW2_SD08_20201219_071500-5,Restored,Taktauwa,TW_2,4,2021,115.266,301.1017,2.302543,0.005036,2.996921,2.749656,0.9578737,0.7574831,18,52
TW2_SD08_20201219_071500-6,Restored,Taktauwa,TW_2,4,2021,115.5577,300.9364,2.30255,0.004631,2.901174,2.732061,0.9609329,0.4513522,26,59
TW2_SD08_20201219_074000-1,Restored,Taktauwa,TW_2,3,2021,114.6986,300.7346,2.302455,0.008577,2.016242,1.745107,0.9367435,0.6764463,26,60
TW2_SD08_20201219_074000-2,Restored,Taktauwa,TW_2,3,2021,118.869,304.234,2.301919,0.01984,3.91112,2.418896,0.9341644,0.7469034,20,54
TW2_SD08_20201219_074000-3,Restored,Taktauwa,TW_2,3,2021,118.2676,303.7683,2.301695,0.022847,3.311369,2.218693,0.934923,0.563418,16,53
TW2_SD08_20201219_074000-4,Restored,Taktauwa,TW_2,3,2021,118.336,304.613,2.302471,0.00841,4.088822,3.219867,0.939121,0.7989964,20,51
TW2_SD08_20201219_074000-5,Restored,Taktauwa,TW_2,3,2021,117.103,302.7917,2.302428,0.0097,2.560706,2.295727,0.9394626,0.6315463,24,59
TW2_SD08_20201219_074000-6,Restored,Taktauwa,TW_2,3,2021,116.9135,302.4342,2.302538,0.005369,2.934113,2.838964,0.9410008,0.4850622,20,49
TW2_SD08_20201219_080500-1,Restored,Taktauwa,TW_2,4,2021,115.6433,302.0674,2.290508,0.088223,5.520112,5.417923,0.9170312,0.8594132,20,52
TW2_SD08_20201219_080500-2,Restored,Taktauwa,TW_2,4,2021,115.2453,301.1352,2.302008,0.01814,1.726506,1.532958,0.9261426,0.4868763,25,58
TW2_SD08_20201219_080500-3,Restored,Taktauwa,TW_2,5,2021,115.3905,301.4661,2.302076,0.016802,1.580573,1.365651,0.9360882,0.5187,20,51
TW2_SD08_20201219_080500-4,Restored,Taktauwa,TW_2,3,2021,114.1388,299.4977,2.301723,0.021979,1.446199,1.267617,0.9324706,0.5023798,23,57
TW2_SD08_20201219_080500-5,Restored,Taktauwa,TW_2,4,2021,114.1063,300.0177,2.289276,0.091356,4.544953,4.385574,0.9121856,0.8843517,21,57
TW2_SD08_20201219_080500-6,Restored,Taktauwa,TW_2,3,2021,113.7113,297.4674,2.301988,0.018148,1.975751,1.830438,0.9337965,-0.4507141,24,58
TW2_SD08_20201219_082000-1,Restored,Taktauwa,TW_2,3,2021,116.5172,304.257,2.300619,0.034376,2.807094,2.483897,0.9103575,0.6515865,24,60
TW2_SD08_20201219_082000-2,Restored,Taktauwa,TW_2,3,2021,115.7185,302.3449,2.301025,0.029873,2.970864,2.030704,0.9239814,0.7029856,24,56
TW2_SD08_20201219_082000-3,Restored,Taktauwa,TW_2,2,2021,116.3522,302.2993,2.30134,0.026944,2.078241,1.647604,0.9302142,0.6423763,20,54
TW2_SD08_20201219_082000-4,Restored,Taktauwa,TW_2,2,2021,116.0296,305.966,2.302283,0.013268,2.42031,2.07404,0.9289542,0.6971459,22,58
TW2_SD08_20201219_082000-5,Restored,Taktauwa,TW_2,2,2021,115.4666,302.162,2.302052,0.017386,1.451827,1.281611,0.9213927,0.6053074,25,54
TW2_SD08_20201219_082000-6,Restored,Taktauwa,TW_2,2,2021,114.9681,301.1743,2.301738,0.02179,1.564664,1.418393,0.9268277,0.6445071,23,56
TW2_SD08_20201219_082500-1,Restored,Taktauwa,TW_2,3,2021,117.1711,304.1791,2.301389,0.026132,4.859268,4.194813,0.9359849,0.9236104,20,51
TW2_SD08_20201219_082500-2,Restored,Taktauwa,TW_2,4,2021,118.7499,304.3679,2.301489,0.024187,5.312064,4.539641,0.9353516,0.9459135,19,55
TW2_SD08_20201219_082500-3,Restored,Taktauwa,TW_2,4,2021,115.3132,301.4945,2.302226,0.013771,3.015576,2.326514,0.9306432,0.6651966,19,50
TW2_SD08_20201219_082500-4,Restored,Taktauwa,TW_2,4,2021,118.4261,305.6576,2.302094,0.016142,3.958134,2.677746,0.9311653,0.815402,21,51
TW2_SD08_20201219_082500-5,Restored,Taktauwa,TW_2,4,2021,117.7615,306.0847,2.302331,0.012117,3.617302,2.539105,0.9386229,0.7515707,20,57
TW2_SD08_20201219_082500-6,Restored,Taktauwa,TW_2,5,2021,117.4211,304.6212,2.302496,0.007039,2.69365,1.723291,0.9419051,0.7037517,23,56
TW2_SD08_20201220_052000-1,Restored,Taktauwa,TW_2,0,2021,113.0938,298.3344,2.302584,0.000798,0.7845836,0.5677676,0.9754612,0.6346484,27,60
TW2_SD08_20201220_052000-2,Restored,Taktauwa,TW_2,0,2021,113.9399,299.5787,2.302583,0.001191,0.7427454,0.556029,0.9766151,0.6322553,24,56
TW2_SD08_20201220_052000-3,Restored,Taktauwa,TW_2,0,2021,113.0922,298.8307,2.302585,0.000437,0.9686594,0.7130916,0.9761084,0.6317141,25,56
TW2_SD08_20201220_052000-4,Restored,Taktauwa,TW_2,0,2021,113.0117,298.7568,2.302585,0.000539,0.9306414,0.6909097,0.9765112,0.6385646,25,52
TW2_SD08_20201220_052000-5,Restored,Taktauwa,TW_2,0,2021,113.7443,299.6481,2.302585,0.000595,0.8435482,0.638827,0.976395,0.5578809,22,51
TW2_SD08_20201220_052000-6,Restored,Taktauwa,TW_2,0,2021,113.2364,298.7564,2.302584,0.000669,0.6846153,0.5355006,0.9761939,0.6381101,25,59
TW2_SD08_20201220_063000-1,Restored,Taktauwa,TW_2,1,2021,114.75,300.5331,2.302578,0.002063,1.567679,1.39454,0.9730784,0.5372477,19,55
TW2_SD08_20201220_063000-2,Restored,Taktauwa,TW_2,1,2021,113.6863,298.6274,2.302578,0.002044,1.554045,1.345068,0.97292,0.4420339,23,57
TW2_SD08_20201220_063000-3,Restored,Taktauwa,TW_2,2,2021,114.9352,300.7332,2.302567,0.003216,2.185384,2.007678,0.9732698,0.7024046,24,53
TW2_SD08_20201220_063000-4,Restored,Taktauwa,TW_2,2,2021,114.9167,299.6572,2.302545,0.004883,2.262227,2.060439,0.9706591,0.2835283,24,57
TW2_SD08_20201220_063000-5,Restored,Taktauwa,TW_2,2,2021,115.8039,301.0703,2.302583,0.001141,2.296642,2.081818,0.975731,0.71562,22,55
TW2_SD08_20201220_063000-6,Restored,Taktauwa,TW_2,2,2021,116.1599,300.9642,2.302397,0.010815,3.848932,3.668413,0.968392,0.6994821,25,59
TW2_SD08_20201220_071500-1,Restored,Taktauwa,TW_2,3,2021,114.224,299.6535,2.302579,0.001898,2.219348,1.969442,0.9700408,0.4797914,23,57
TW2_SD08_20201220_071500-2,Restored,Taktauwa,TW_2,1,2021,113.6709,298.2889,2.302476,0.007895,2.053972,1.854998,0.9683566,0.617787,21,54
TW2_SD08_20201220_071500-3,Restored,Taktauwa,TW_2,1,2021,112.2906,298.1718,2.30251,0.006588,1.330454,1.146381,0.9697235,0.621279,27,58
TW2_SD08_20201220_071500-4,Restored,Taktauwa,TW_2,0,2021,113.4942,298.5232,2.302577,0.002162,0.987945,0.7676069,0.9713284,0.4246698,23,59
TW2_SD08_20201220_071500-5,Restored,Taktauwa,TW_2,0,2021,113.2099,297.9253,2.302568,0.003144,0.8522637,0.6586146,0.9697244,0.5278877,25,59
TW2_SD08_20201220_071500-6,Restored,Taktauwa,TW_2,1,2021,113.4662,298.7276,2.302569,0.003021,1.196572,0.9874169,0.9721483,0.5752361,22,51
TW2_SD08_20201220_075000-1,Restored,Taktauwa,TW_2,2,2021,115.8323,304.3718,2.299172,0.045177,2.674269,2.480996,0.9424883,0.3929151,24,57
TW2_SD08_20201220_075000-2,Restored,Taktauwa,TW_2,3,2021,115.6486,300.1288,2.301778,0.021729,2.161822,2.009381,0.9505989,0.4023135,23,59
TW2_SD08_20201220_075000-3,Restored,Taktauwa,TW_2,2,2021,116.3859,301.0086,2.300452,0.03492,2.39409,2.059645,0.9518145,0.5143648,21,54
TW2_SD08_20201220_075000-4,Restored,Taktauwa,TW_2,2,2021,116.4208,302.284,2.302195,0.015008,2.994888,2.882323,0.9588111,0.6069148,21,55
TW2_SD08_20201220_075000-5,Restored,Taktauwa,TW_2,2,2021,117.647,305.0412,2.302559,0.003989,3.75233,1.969914,0.9570742,0.5688873,19,55
TW2_SD08_20201220_075000-6,Restored,Taktauwa,TW_2,2,2021,116.2049,301.5838,2.30227,0.013275,2.323609,1.097045,0.9578107,0.6244371,19,55
TW2_SD08_20201221_053500-1,Restored,Taktauwa,TW_2,0,2021,113.9231,299.6136,2.302582,0.001289,0.8242475,0.6071189,0.9781659,0.6325576,26,54
TW2_SD08_20201221_053500-2,Restored,Taktauwa,TW_2,0,2021,113.1582,299.1339,2.302572,0.002614,1.132496,0.929448,0.9776234,0.1418349,22,56
TW2_SD08_20201221_053500-3,Restored,Taktauwa,TW_2,0,2021,113.1957,299.2114,2.302579,0.001882,1.083522,0.8282554,0.9781079,0.4484622,22,54
TW2_SD08_20201221_053500-4,Restored,Taktauwa,TW_2,0,2021,113.2278,298.3368,2.302582,0.001359,0.815096,0.5955353,0.9792024,0.5897591,27,60
TW2_SD08_20201221_053500-5,Restored,Taktauwa,TW_2,0,2021,113.3008,298.2639,2.302579,0.001922,1.04966,0.8127909,0.9778436,0.3775122,24,60
TW2_SD08_20201221_053500-6,Restored,Taktauwa,TW_2,0,2021,113.6386,298.5825,2.302582,0.001354,0.8987461,0.6656279,0.9764848,0.6308828,25,60
TW2_SD08_20201221_054000-1,Restored,Taktauwa,TW_2,0,2021,113.772,299.8688,2.302578,0.00198,0.8739141,0.6431263,0.9686625,0.6331482,23,53
TW2_SD08_20201221_054000-2,Restored,Taktauwa,TW_2,0,2021,113.4398,298.6974,2.302572,0.002657,0.8983728,0.6580572,0.9658333,0.6111742,23,52
TW2_SD08_20201221_054000-3,Restored,Taktauwa,TW_2,0,2021,113.7403,298.9855,2.302537,0.005027,0.8086897,0.6090871,0.966242,0.6055521,23,53
TW2_SD08_20201221_054000-4,Restored,Taktauwa,TW_2,0,2021,113.5603,298.8854,2.302582,0.001294,0.7862709,0.5907973,0.969783,0.6164449,26,58
TW2_SD08_20201221_054000-5,Restored,Taktauwa,TW_2,0,2021,113.1917,299.1868,2.30257,0.002946,0.8903565,0.5578024,0.9715117,0.6377887,28,62
TW2_SD08_20201221_054000-6,Restored,Taktauwa,TW_2,0,2021,113.3065,299.5652,2.302583,0.001124,0.7750104,0.6024248,0.9742937,0.5715813,25,59
TW2_SD08_20201221_055500-1,Restored,Taktauwa,TW_2,0,2021,112.912,299.1884,2.302585,0.00047,0.9419599,0.6814619,0.9790849,0.6388861,25,53
TW2_SD08_20201221_055500-2,Restored,Taktauwa,TW_2,0,2021,113.5571,298.4172,2.302585,0.000319,0.7779986,0.58707,0.9800783,0.6394802,23,51
TW2_SD08_20201221_055500-3,Restored,Taktauwa,TW_2,0,2021,113.8765,300.6972,2.302585,0.000428,0.9657544,0.700336,0.9800051,0.6455941,25,52
TW2_SD08_20201221_055500-4,Restored,Taktauwa,TW_2,0,2021,112.9926,298.8464,2.302585,0.000217,0.8953669,0.6644397,0.9801261,0.6370861,28,62
TW2_SD08_20201221_055500-5,Restored,Taktauwa,TW_2,0,2021,113.1955,299.1327,2.302585,0.000236,0.8079414,0.6009291,0.9798036,0.6440129,24,53
TW2_SD08_20201221_055500-6,Restored,Taktauwa,TW_2,0,2021,113.0628,298.1239,2.302585,0.000195,0.7281771,0.5516307,0.9804985,0.6390147,24,60
TW2_SD08_20201221_060500-1,Restored,Taktauwa,TW_2,1,2021,114.2359,300.5539,2.302585,0.000542,0.9168395,0.6661369,0.9783598,0.6344313,23,53
TW2_SD08_20201221_060500-2,Restored,Taktauwa,TW_2,0,2021,113.9723,299.3407,2.302583,0.00103,1.015243,0.8082992,0.9769544,0.4244429,28,58
TW2_SD08_20201221_060500-3,Restored,Taktauwa,TW_2,1,2021,113.2994,298.7546,2.302584,0.000643,1.081836,0.7911235,0.9767002,0.623399,24,58
TW2_SD08_20201221_060500-4,Restored,Taktauwa,TW_2,1,2021,113.3835,298.4443,2.302584,0.000792,0.963871,0.7264926,0.9765808,0.6290219,25,60
TW2_SD08_20201221_060500-5,Restored,Taktauwa,TW_2,0,2021,113.348,298.8817,2.302576,0.002207,0.9271564,0.7355884,0.9776505,0.3155856,24,56
TW2_SD08_20201221_060500-6,Restored,Taktauwa,TW_2,0,2021,113.1619,298.6214,2.302584,0.000688,0.824828,0.6301648,0.9779635,0.6151231,23,58
TW2_SD08_20201221_061500-1,Restored,Taktauwa,TW_2,2,2021,113.335,298.8471,2.302562,0.003687,0.9539243,0.7378223,0.976655,0.4058354,28,60
TW2_SD08_20201221_061500-2,Restored,Taktauwa,TW_2,1,2021,112.8246,298.4795,2.302571,0.0027,0.928926,0.7250752,0.9737742,0.1191389,23,57
TW2_SD08_20201221_061500-3,Restored,Taktauwa,TW_2,0,2021,113.7798,299.584,2.302579,0.001862,0.8552122,0.6330834,0.9754858,0.6036792,22,52
TW2_SD08_20201221_061500-4,Restored,Taktauwa,TW_2,1,2021,113.6842,298.1468,2.302515,0.006187,1.211931,0.934144,0.9719711,0.2626081,26,54
TW2_SD08_20201221_061500-5,Restored,Taktauwa,TW_2,2,2021,113.9529,299.4939,2.302571,0.002643,0.9513043,0.6893032,0.9742807,0.5948836,23,59
TW2_SD08_20201221_061500-6,Restored,Taktauwa,TW_2,1,2021,113.6332,299.5485,2.302433,0.009041,1.082297,0.9085775,0.9724313,0.07596245,25,61
TW2_SD08_20201221_071000-1,Restored,Taktauwa,TW_2,0,2021,113.4688,298.9234,2.302581,0.001441,0.9973527,0.7664135,0.9672043,0.42634,25,57
TW2_SD08_20201221_071000-2,Restored,Taktauwa,TW_2,1,2021,115.2661,303.5795,2.302577,0.002209,1.254059,1.042193,0.9668602,0.2194127,25,55
TW2_SD08_20201221_071000-3,Restored,Taktauwa,TW_2,1,2021,113.8816,299.7938,2.302549,0.004325,1.043685,0.8085523,0.9682917,0.3899725,22,54
TW2_SD08_20201221_071000-4,Restored,Taktauwa,TW_2,2,2021,112.9469,298.2162,2.302577,0.001974,1.304595,1.137392,0.9694159,0.4038563,24,56
TW2_SD08_20201221_071000-5,Restored,Taktauwa,TW_2,2,2021,114.1486,299.9108,2.302349,0.011138,1.115923,0.904528,0.9634114,0.4941683,26,51
TW2_SD08_20201221_071000-6,Restored,Taktauwa,TW_2,1,2021,113.7384,299.4551,2.302438,0.009184,1.445843,1.232419,0.9652648,0.4381287,24,57
TW2_SD08_20201221_075000-1,Restored,Taktauwa,TW_2,1,2021,113.8616,299.1845,2.302571,0.002777,1.563768,1.349809,0.9651819,0.3549534,25,56
TW2_SD08_20201221_075000-2,Restored,Taktauwa,TW_2,2,2021,113.3772,299.3074,2.302505,0.006862,1.281613,0.9735187,0.9615208,0.5201009,24,56
TW2_SD08_20201221_075000-3,Restored,Taktauwa,TW_2,4,2021,115.6287,301.659,2.30241,0.009866,3.451276,2.524462,0.9630192,0.7896911,21,53
TW2_SD08_20201221_075000-4,Restored,Taktauwa,TW_2,3,2021,115.2258,300.4897,2.302423,0.009567,4.794483,4.071136,0.9580429,0.8530088,20,52
TW2_SD08_20201221_075000-5,Restored,Taktauwa,TW_2,4,2021,117.9228,302.4416,2.30238,0.010675,5.089617,4.702974,0.9593745,0.8460134,21,57
TW2_SD08_20201221_075000-6,Restored,Taktauwa,TW_2,3,2021,117.2266,302.0005,2.302246,0.013962,4.814313,3.982646,0.9587109,0.8464412,20,58
TW2_SD08_20201221_082500-1,Restored,Taktauwa,TW_2,2,2021,118.7555,305.1462,2.302417,0.010179,2.691194,2.505618,0.9510858,0.7551643,23,56
TW2_SD08_20201221_082500-2,Restored,Taktauwa,TW_2,2,2021,118.454,302.8443,2.302036,0.018124,2.630846,2.434754,0.9467972,0.7640056,22,54
TW2_SD08_20201221_082500-3,Restored,Taktauwa,TW_2,3,2021,116.0045,301.506,2.3016,0.023226,2.286407,2.104353,0.9440644,0.7255367,23,59
TW2_SD08_20201221_082500-4,Restored,Taktauwa,TW_2,3,2021,116.9798,302.3124,2.30238,0.010947,2.013584,1.865904,0.9550145,0.701568,24,62
TW2_SD08_20201221_082500-5,Restored,Taktauwa,TW_2,3,2021,116.5558,301.5444,2.302228,0.014812,1.792065,1.652981,0.941313,0.6900953,21,48
TW2_SD08_20201221_082500-6,Restored,Taktauwa,TW_2,3,2021,115.0785,300.2455,2.301946,0.019311,1.529242,1.331555,0.9416544,0.6343055,23,52
TW2_SD08_20201222_050000-1,Restored,Taktauwa,TW_2,0,2021,114.1371,299.0466,2.302571,0.002742,0.8259305,0.6291733,0.9782957,0.6215027,23,53
TW2_SD08_20201222_050000-2,Restored,Taktauwa,TW_2,0,2021,113.0643,297.8485,2.302579,0.001901,0.7464337,0.5703478,0.979242,0.6268425,27,57
TW2_SD08_20201222_050000-3,Restored,Taktauwa,TW_2,0,2021,114.3168,299.7803,2.302585,0.000552,0.8433657,0.6359438,0.9790161,0.6106794,24,56
TW2_SD08_20201222_050000-4,Restored,Taktauwa,TW_2,0,2021,113.3882,298.9097,2.302573,0.002546,0.8870536,0.6819234,0.9788069,0.6212936,27,63
TW2_SD08_20201222_050000-5,Restored,Taktauwa,TW_2,0,2021,113.1809,299.9423,2.302585,0.000301,0.8650908,0.6664204,0.9787512,0.606842,23,53
